DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,MT,2018,0.8,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,MT,2020,1.0,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1993,0.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1994,0.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1995,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1996,0.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1997,0.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1998,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,1999,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2000,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2001,0.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2002,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2003,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2004,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2005,1.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2006,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2007,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2008,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2009,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2010,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2011,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2012,1.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2013,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2014,2.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2015,2.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2016,2.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2017,2.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2018,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2019,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NL,2020,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,1996,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,1997,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,1998,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,1999,,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2000,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2001,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2002,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2003,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2004,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2005,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2006,0.4,bu
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2007,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2008,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2009,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2010,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2011,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2012,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2013,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2014,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2015,0.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2016,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2017,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2018,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2019,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,NO,2020,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,1998,0.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,1999,0.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2000,1.3,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2001,1.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2002,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2003,1.2,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2004,1.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2005,1.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2006,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2007,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2008,0.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2009,0.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2010,1.1,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2011,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2012,1.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2013,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2014,1.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2015,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2016,0.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2017,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2018,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2019,0.4,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PL,2020,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1993,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1994,0.4,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1995,0.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1996,0.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1997,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1998,0.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,1999,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2000,0.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2001,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2002,0.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2003,0.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2004,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2005,1.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2006,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2007,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2008,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2009,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2010,2.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2011,2.6,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2012,2.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2013,3.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2014,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2015,3.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2016,2.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2017,2.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2018,2.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2019,2.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,PT,2020,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,1999,0.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2000,0.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2001,0.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2002,0.1,bu
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2003,0.2,bu
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2004,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2005,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2006,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2007,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2008,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2009,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2010,0.3,bu
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2011,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2012,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2013,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2014,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2015,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2016,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2017,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2018,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2019,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RO,2020,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2014,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2015,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2016,1.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2017,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2018,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2019,1.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,RS,2020,1.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,1996,2.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,1997,2.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,1998,2.0,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,1999,2.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2000,1.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2001,1.7,be
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2002,1.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2003,1.6,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2004,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2005,1.4,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2006,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2007,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2008,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2009,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2010,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2011,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2012,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2013,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2014,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2015,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2016,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2017,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2018,1.7,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2019,1.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SE,2020,2.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,1997,,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,1998,,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,1999,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2000,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2001,0.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2002,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2003,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2004,,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2005,0.2,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2006,0.2,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2007,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2008,0.6,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2009,0.4,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2010,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2011,0.5,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2012,0.8,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2013,1.0,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2014,1.2,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2015,1.3,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2016,1.0,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2017,1.2,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2018,1.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2019,1.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SI,2020,1.1,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,1997,,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,1998,0.5,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,1999,0.5,be
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2000,0.6,u
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2001,0.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2002,0.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2003,0.7,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2004,1.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2005,1.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2006,1.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2007,1.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2008,1.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2009,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2010,2.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2011,2.0,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2012,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2013,2.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2014,3.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2015,2.9,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2016,2.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2017,2.0,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2018,1.8,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2019,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,SK,2020,1.7,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2006,0.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2007,0.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2008,0.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2009,0.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2010,0.1,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2011,0.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2012,0.2,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2013,0.3,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2014,0.3,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2015,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2016,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2017,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2018,0.5,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2019,0.6,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,TR,2020,0.4,
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1993,1.2,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1994,1.1,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1995,0.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1996,0.8,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1997,0.9,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1998,0.7,e
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,1999,0.8,b
ESTAT:UNE_RT_A_H(1.0),24/04/24 23:00:00,A,Y55-74,PC_POP,F,UK,2000,0.7,
